Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-06-17,Sydney,14.7,17.6,10.8,0.6,0.0,NW,30.0,N,W,9.0,7.0,95.0,92.0,1012.5,1009.1,8.0,8.0,16.0,16.4,Yes,Yes
2015-06-18,Sydney,11.4,17.4,2.2,1.0,0.8,W,39.0,W,SSW,17.0,13.0,80.0,84.0,1014.4,1013.6,7.0,7.0,13.5,15.8,Yes,Yes
2015-06-21,Sydney,8.5,14.1,1.2,2.2,0.0,W,33.0,W,SSW,20.0,11.0,90.0,88.0,1028.7,1027.6,7.0,7.0,9.1,13.7,Yes,Yes
2015-06-22,Sydney,8.0,19.2,3.0,0.6,7.7,W,22.0,WNW,NNE,13.0,7.0,94.0,45.0,1029.6,1026.1,1.0,7.0,9.3,17.5,Yes,No
2015-06-23,Sydney,8.0,20.3,0.0,2.0,8.1,NNW,26.0,W,NNE,13.0,9.0,85.0,47.0,1026.5,1023.3,1.0,4.0,10.2,18.7,No,No
2015-06-24,Sydney,10.2,21.3,0.0,3.0,6.5,W,24.0,W,ESE,11.0,6.0,82.0,41.0,1023.2,1019.9,5.0,7.0,13.2,20.0,No,No
2015-06-25,Sydney,12.7,19.4,0.0,2.4,4.2,SSE,37.0,W,SSE,19.0,20.0,77.0,74.0,1023.3,1023.5,6.0,7.0,15.2,17.6,No,Yes
2015-06-26,Sydney,10.1,19.2,6.2,2.0,7.2,W,26.0,WNW,NNE,19.0,2.0,85.0,40.0,1032.9,1031.1,1.0,3.0,11.7,18.7,Yes,No
2015-06-27,Sydney,8.3,19.4,0.0,1.8,9.7,W,26.0,WNW,W,15.0,11.0,87.0,44.0,1032.6,1029.2,0.0,1.0,9.7,19.0,No,No
2015-06-28,Sydney,7.4,19.6,0.0,2.6,9.5,W,28.0,W,ESE,20.0,9.0,73.0,53.0,1032.9,1030.9,0.0,1.0,9.3,18.5,No,No
2015-06-29,Sydney,9.3,19.5,0.0,1.0,5.1,W,22.0,W,E,19.0,9.0,84.0,54.0,1033.4,1030.0,7.0,6.0,11.0,17.8,No,No
2015-06-30,Sydney,9.0,19.1,0.0,1.2,4.3,W,28.0,W,ENE,22.0,7.0,94.0,56.0,1029.4,1025.0,7.0,5.0,10.7,17.9,No,No
2015-07-01,Sydney,10.7,17.5,1.0,0.6,8.7,W,33.0,W,NW,19.0,9.0,85.0,37.0,1026.2,1022.6,5.0,1.0,12.0,17.4,No,No
2015-07-02,Sydney,7.0,16.4,0.0,3.0,8.1,WSW,65.0,W,WSW,22.0,33.0,70.0,40.0,1020.0,1016.8,7.0,1.0,8.4,16.1,No,No
2015-07-03,Sydney,6.2,16.2,0.0,4.0,9.3,W,44.0,W,SSE,26.0,15.0,55.0,46.0,1026.5,1024.6,1.0,1.0,8.1,15.9,No,No
2015-07-04,Sydney,5.8,16.1,0.0,0.2,6.8,W,31.0,WNW,WNW,13.0,11.0,82.0,31.0,1022.7,1020.3,6.0,2.0,7.6,15.5,No,No
2015-07-05,Sydney,6.0,18.6,0.0,1.6,9.3,W,30.0,W,ESE,20.0,4.0,66.0,35.0,1022.2,1018.0,1.0,1.0,7.7,16.6,No,No
2015-07-06,Sydney,6.0,17.3,0.0,3.2,9.5,W,37.0,WNW,W,17.0,22.0,58.0,34.0,1016.3,1013.3,1.0,1.0,8.6,17.1,No,No
2015-07-07,Sydney,7.8,14.7,0.0,3.2,2.7,SSW,43.0,W,SSW,24.0,11.0,58.0,85.0,1019.8,1021.7,5.0,8.0,11.2,11.8,No,Yes
2015-07-08,Sydney,7.9,16.5,5.6,0.6,6.3,SSE,31.0,W,SSE,22.0,17.0,86.0,64.0,1028.7,1027.6,6.0,4.0,8.4,13.7,Yes,No
2015-07-09,Sydney,6.6,17.6,0.0,2.0,9.6,W,24.0,WNW,E,19.0,7.0,92.0,46.0,1030.8,1026.9,1.0,1.0,8.3,16.4,No,No
2015-07-10,Sydney,7.3,16.9,0.0,1.2,3.2,W,43.0,W,WNW,13.0,13.0,92.0,61.0,1022.6,1019.0,4.0,7.0,9.4,16.0,No,No
2015-07-11,Sydney,6.6,19.9,0.8,1.4,9.3,WNW,61.0,W,NNW,20.0,17.0,100.0,48.0,1015.4,1009.4,0.0,1.0,7.2,19.2,No,Yes
2015-07-12,Sydney,7.1,15.1,2.2,2.8,4.0,WNW,57.0,WNW,WNW,22.0,33.0,60.0,42.0,1003.6,1001.5,7.0,2.0,9.8,13.1,Yes,Yes
2015-07-13,Sydney,8.1,16.9,4.8,4.8,5.5,WSW,76.0,W,WSW,15.0,39.0,96.0,41.0,1000.9,1002.9,7.0,1.0,8.6,16.5,Yes,No
2015-07-14,Sydney,8.6,17.6,0.6,2.0,8.3,WSW,44.0,W,W,13.0,17.0,62.0,31.0,1011.5,1010.4,1.0,4.0,11.5,17.6,No,No
2015-07-15,Sydney,6.2,16.8,0.2,3.4,9.6,WNW,24.0,W,ENE,9.0,13.0,62.0,42.0,1018.1,1016.1,1.0,3.0,8.7,14.9,No,No
2015-07-16,Sydney,8.3,13.4,0.2,3.4,2.6,NW,43.0,SSW,W,13.0,13.0,91.0,68.0,1016.8,1013.7,7.0,6.0,10.3,12.9,No,Yes
2015-07-17,Sydney,6.2,14.3,17.2,0.0,1.7,SSW,57.0,W,SW,26.0,26.0,95.0,51.0,1010.1,1012.9,8.0,7.0,6.7,13.5,Yes,Yes
2015-07-18,Sydney,6.6,14.6,9.0,3.0,4.3,SSW,48.0,WNW,SSW,19.0,28.0,58.0,78.0,1025.6,1027.2,3.0,7.0,10.4,11.8,Yes,No
2015-07-19,Sydney,7.8,16.7,0.6,2.0,9.0,W,33.0,W,S,17.0,17.0,84.0,55.0,1032.6,1031.1,3.0,2.0,10.3,15.8,No,No
2015-07-20,Sydney,7.8,17.9,0.0,1.6,4.2,W,26.0,W,SE,20.0,15.0,84.0,64.0,1034.6,1032.1,3.0,6.0,10.0,15.9,No,Yes
2015-07-21,Sydney,8.2,19.3,3.0,0.8,9.9,NNE,33.0,WNW,NE,17.0,15.0,93.0,54.0,1033.1,1029.3,1.0,1.0,9.9,18.3,Yes,No
2015-07-22,Sydney,9.9,16.9,0.0,4.0,0.9,N,28.0,SE,NNW,2.0,17.0,71.0,57.0,1027.4,1025.0,7.0,7.0,13.4,16.5,No,Yes
2015-07-23,Sydney,11.2,19.1,1.8,0.8,2.2,W,28.0,W,ESE,24.0,9.0,96.0,70.0,1026.1,1023.4,8.0,7.0,12.0,16.4,Yes,No
2015-07-24,Sydney,11.6,20.0,0.0,2.0,3.7,NNW,33.0,W,E,13.0,9.0,95.0,58.0,1020.0,1014.5,7.0,7.0,12.9,18.6,No,No
2015-07-25,Sydney,10.8,20.8,0.0,2.6,10.1,NNW,31.0,NNW,WNW,11.0,15.0,50.0,29.0,1017.5,1015.8,1.0,1.0,14.3,20.5,No,No
2015-07-26,Sydney,11.0,20.2,0.0,4.6,9.3,NW,59.0,N,WNW,9.0,35.0,53.0,31.0,1017.0,1012.4,6.0,1.0,13.8,19.5,No,No
2015-07-27,Sydney,7.3,15.7,0.0,5.0,10.1,W,63.0,W,WSW,20.0,26.0,41.0,28.0,1025.0,1024.5,1.0,1.0,10.2,15.2,No,No
2015-08-01,Sydney,9.4,22.3,0.0,3.4,9.2,WNW,61.0,NW,NW,15.0,28.0,54.0,28.0,1018.6,1015.6,6.0,6.0,14.3,20.7,No,No
2015-08-02,Sydney,14.3,24.7,0.0,5.4,7.8,WNW,43.0,WNW,NW,9.0,20.0,51.0,30.0,1015.1,1010.4,5.0,5.0,16.9,23.8,No,No
2015-08-03,Sydney,8.4,19.4,0.0,5.4,10.1,WSW,57.0,WNW,WSW,20.0,17.0,48.0,29.0,1015.2,1013.7,1.0,1.0,11.7,19.0,No,No
2015-08-04,Sydney,8.3,15.1,0.0,3.8,4.6,WSW,33.0,W,SSE,19.0,2.0,57.0,42.0,1023.0,1018.9,7.0,4.0,8.9,14.4,No,No
2015-08-05,Sydney,5.0,14.2,0.0,0.6,4.8,W,48.0,WNW,WNW,20.0,19.0,46.0,46.0,1014.5,1010.3,6.0,6.0,9.4,13.0,No,No
2015-08-06,Sydney,6.8,16.4,0.0,3.8,8.5,WSW,37.0,WNW,S,22.0,11.0,53.0,39.0,1016.5,1016.7,3.0,7.0,9.5,14.3,No,No
2015-08-07,Sydney,6.7,18.5,0.0,2.8,10.1,WNW,33.0,W,SSE,26.0,17.0,60.0,40.0,1024.0,1021.0,1.0,2.0,10.0,16.1,No,No
2015-08-08,Sydney,7.9,17.5,0.0,2.6,8.9,SSW,33.0,WNW,SSE,19.0,24.0,63.0,44.0,1024.7,1022.5,5.0,1.0,11.0,16.3,No,No
2015-08-09,Sydney,6.2,17.6,0.0,1.8,9.5,W,30.0,W,E,20.0,13.0,68.0,56.0,1024.8,1019.6,1.0,1.0,9.1,16.3,No,No
2015-08-10,Sydney,8.6,20.6,0.0,2.6,10.2,NNE,33.0,W,E,13.0,20.0,66.0,41.0,1017.7,1012.9,1.0,1.0,11.8,18.8,No,No
2015-08-11,Sydney,9.8,21.0,0.0,5.0,10.5,W,30.0,W,WNW,17.0,9.0,52.0,27.0,1014.6,1011.1,1.0,1.0,13.3,20.4,No,No
2015-08-12,Sydney,8.4,17.5,0.0,3.8,8.7,NW,74.0,W,WNW,19.0,28.0,54.0,37.0,1007.9,1004.0,1.0,1.0,11.1,16.2,No,No
2015-08-13,Sydney,9.4,19.8,0.0,4.8,10.5,WSW,48.0,WSW,SW,28.0,17.0,50.0,23.0,1014.9,1014.7,1.0,1.0,12.3,19.3,No,No
2015-08-14,Sydney,7.9,20.4,0.0,4.0,10.5,WSW,30.0,W,E,15.0,19.0,55.0,38.0,1025.1,1023.4,1.0,1.0,11.8,18.0,No,No
2015-08-15,Sydney,8.2,18.1,0.0,3.0,7.3,W,30.0,WNW,SSE,20.0,19.0,63.0,61.0,1030.5,1028.8,3.0,5.0,12.4,17.0,No,No
2015-08-16,Sydney,10.5,19.8,0.0,3.0,9.2,NW,28.0,W,NE,13.0,15.0,70.0,63.0,1027.4,1021.4,5.0,4.0,14.0,17.4,No,Yes
2015-08-17,Sydney,9.3,20.5,5.6,2.8,10.4,WSW,46.0,W,NW,13.0,13.0,53.0,29.0,1017.1,1013.3,3.0,1.0,13.4,20.4,Yes,No
2015-08-18,Sydney,10.9,16.2,0.0,4.4,10.4,SW,39.0,WSW,SSE,20.0,19.0,40.0,46.0,1020.8,1021.0,1.0,2.0,12.6,14.7,No,No
2015-08-19,Sydney,9.0,17.0,0.0,3.6,6.6,WNW,24.0,W,E,17.0,13.0,58.0,54.0,1027.2,1025.0,3.0,6.0,12.5,16.4,No,No
2015-08-20,Sydney,8.2,18.9,0.0,2.6,9.8,NE,31.0,WNW,NE,11.0,20.0,71.0,59.0,1028.3,1025.0,1.0,1.0,12.1,18.7,No,No
2015-08-21,Sydney,9.4,21.0,0.0,3.8,9.4,NNE,31.0,WNW,NE,13.0,15.0,73.0,63.0,1025.8,1021.2,0.0,7.0,13.0,19.8,No,No
2015-08-22,Sydney,12.9,28.3,0.0,4.2,9.4,NNW,33.0,N,N,19.0,11.0,45.0,32.0,1021.0,1016.2,2.0,5.0,19.8,26.9,No,Yes
2015-08-23,Sydney,15.4,18.5,2.4,6.4,0.2,NNW,22.0,N,NNW,7.0,7.0,85.0,73.0,1021.8,1018.4,7.0,7.0,15.6,17.9,Yes,Yes
2015-08-24,Sydney,15.1,17.4,4.2,1.8,0.6,E,59.0,S,SSE,17.0,9.0,90.0,95.0,1018.4,1015.0,8.0,7.0,16.3,16.4,Yes,Yes
2015-08-25,Sydney,12.5,19.9,54.4,5.0,4.4,NW,56.0,WNW,W,22.0,20.0,66.0,53.0,1013.4,1012.8,7.0,7.0,16.1,18.7,Yes,Yes
2015-08-26,Sydney,12.3,20.2,5.2,2.8,6.3,SSW,28.0,SSE,S,13.0,13.0,80.0,59.0,1018.1,1017.8,7.0,7.0,16.3,18.9,Yes,No
2015-08-27,Sydney,11.6,20.5,0.0,3.0,4.3,W,52.0,W,NW,9.0,17.0,87.0,44.0,1019.7,1015.1,7.0,6.0,15.1,20.1,No,No
2015-08-28,Sydney,10.6,20.8,0.0,2.8,9.2,WSW,48.0,W,S,22.0,20.0,48.0,43.0,1019.8,1018.9,3.0,5.0,14.6,18.5,No,No
2015-08-29,Sydney,9.0,20.3,0.0,4.2,10.8,WSW,30.0,W,WNW,13.0,15.0,60.0,31.0,1022.7,1017.9,1.0,2.0,13.0,20.1,No,No
2015-08-30,Sydney,8.3,18.7,0.0,3.6,10.8,SSW,39.0,WNW,S,20.0,22.0,52.0,44.0,1020.3,1017.5,1.0,3.0,12.1,18.1,No,No
2015-08-31,Sydney,9.6,19.7,0.0,4.8,10.9,SSE,35.0,WSW,SSE,15.0,22.0,48.0,39.0,1017.3,1013.8,1.0,2.0,13.9,18.4,No,No
2015-09-01,Sydney,9.0,19.7,0.0,3.2,10.8,W,31.0,W,ESE,17.0,13.0,50.0,39.0,1015.8,1013.3,1.0,1.0,12.7,17.0,No,No
2015-09-02,Sydney,8.0,18.8,0.0,4.0,10.4,WNW,31.0,W,ENE,11.0,19.0,61.0,46.0,1018.0,1012.0,5.0,1.0,11.9,18.6,No,Yes
2015-09-03,Sydney,11.2,20.8,2.8,5.6,8.0,SW,52.0,WNW,WSW,20.0,24.0,69.0,28.0,1006.0,1005.6,3.0,6.0,14.4,20.6,Yes,Yes
2015-09-04,Sydney,12.5,19.5,20.4,4.0,5.7,S,48.0,SSW,S,19.0,20.0,92.0,54.0,1021.5,1020.5,7.0,2.0,13.7,18.3,Yes,No
2015-09-05,Sydney,11.5,21.7,0.0,2.8,9.3,ESE,37.0,WNW,SE,17.0,24.0,68.0,53.0,1022.3,1019.6,1.0,5.0,15.2,18.7,No,No
2015-09-06,Sydney,12.7,17.5,0.4,5.4,1.0,ENE,24.0,NNE,ENE,11.0,6.0,84.0,68.0,1024.9,1021.9,7.0,7.0,14.6,16.0,No,No
2015-09-07,Sydney,11.1,24.9,0.2,0.6,9.3,W,54.0,W,W,9.0,15.0,62.0,32.0,1018.3,1013.3,2.0,4.0,17.4,22.7,No,No
2015-09-08,Sydney,10.0,20.0,0.0,6.8,11.0,W,52.0,WSW,W,30.0,24.0,42.0,32.0,1018.8,1015.7,1.0,2.0,13.3,19.7,No,No
2015-09-10,Sydney,11.3,19.6,0.0,4.8,6.5,SSW,37.0,WNW,SSE,13.0,15.0,59.0,41.0,1030.9,1029.8,1.0,7.0,15.5,18.9,No,No
2015-09-11,Sydney,14.0,21.3,0.0,4.0,9.1,NNE,39.0,WNW,NE,11.0,24.0,56.0,44.0,1032.1,1027.6,1.0,0.0,17.6,20.5,No,No
2015-09-12,Sydney,10.9,25.4,0.0,7.4,10.4,ENE,24.0,W,E,11.0,19.0,61.0,51.0,1028.5,1024.7,1.0,5.0,17.2,21.3,No,No
2015-09-13,Sydney,12.4,22.3,0.0,3.8,10.6,NNE,30.0,WNW,E,11.0,20.0,61.0,60.0,1028.5,1025.0,1.0,1.0,18.3,21.4,No,No
2015-09-14,Sydney,15.3,23.6,0.0,5.0,10.7,NE,43.0,NNE,NE,17.0,24.0,58.0,59.0,1025.9,1020.5,1.0,1.0,20.7,21.4,No,No
2015-09-16,Sydney,12.4,21.1,0.0,10.2,10.2,ESE,37.0,W,ESE,19.0,26.0,42.0,60.0,1017.7,1015.0,2.0,3.0,17.2,19.3,No,No
2015-09-17,Sydney,12.2,19.9,0.0,4.2,8.2,S,43.0,WNW,SE,9.0,28.0,53.0,57.0,1018.4,1018.3,3.0,7.0,18.0,17.7,No,Yes
2015-09-18,Sydney,13.6,20.0,2.2,6.4,7.7,S,52.0,S,S,20.0,26.0,65.0,44.0,1026.2,1025.5,5.0,2.0,15.8,18.9,Yes,Yes
2015-09-19,Sydney,12.5,19.5,10.8,5.4,7.3,E,33.0,W,ESE,17.0,24.0,88.0,54.0,1026.5,1023.9,7.0,6.0,14.7,18.1,Yes,No
2015-09-20,Sydney,12.5,18.6,0.4,4.0,3.4,ENE,37.0,W,E,11.0,13.0,62.0,72.0,1024.5,1021.7,5.0,7.0,16.6,17.4,No,No
2015-09-21,Sydney,12.4,22.5,0.2,1.6,10.4,SSW,35.0,W,NE,15.0,15.0,74.0,60.0,1019.9,1015.2,1.0,2.0,16.3,21.3,No,No
2015-09-22,Sydney,14.6,19.5,0.2,6.2,9.2,SSW,59.0,SW,S,24.0,37.0,36.0,47.0,1016.8,1017.5,3.0,2.0,18.7,17.8,No,No
2015-09-23,Sydney,10.0,16.2,0.2,8.8,6.5,S,69.0,SSW,SSW,31.0,35.0,55.0,74.0,1025.5,1025.4,3.0,7.0,13.3,11.7,No,Yes
2015-09-24,Sydney,8.3,16.3,3.2,4.0,6.1,S,65.0,SSW,SSW,22.0,28.0,63.0,62.0,1025.6,1024.6,7.0,7.0,13.0,13.6,Yes,Yes
2015-09-25,Sydney,10.1,16.4,31.8,2.8,4.3,S,54.0,S,SSE,13.0,26.0,91.0,63.0,1029.3,1027.8,7.0,7.0,13.4,15.9,Yes,Yes
2015-09-26,Sydney,11.1,20.1,3.4,4.4,7.7,S,43.0,W,SSE,22.0,24.0,86.0,48.0,1028.5,1025.4,6.0,3.0,14.4,18.4,Yes,Yes
2015-09-27,Sydney,12.3,19.2,3.6,3.8,6.2,SW,46.0,SW,S,20.0,20.0,70.0,51.0,1023.7,1021.1,7.0,7.0,15.3,18.3,Yes,No
2015-09-28,Sydney,10.9,20.8,0.2,4.2,11.0,W,28.0,W,ESE,15.0,17.0,56.0,49.0,1021.1,1017.8,1.0,1.0,17.3,19.1,No,No
2015-09-29,Sydney,11.9,23.4,0.0,5.8,3.4,NW,50.0,N,NE,15.0,17.0,58.0,55.0,1019.5,1015.8,0.0,1.0,19.1,21.7,No,No
2015-09-30,Sydney,16.7,21.4,0.0,5.6,6.4,SSE,33.0,SSE,ESE,17.0,20.0,57.0,62.0,1022.1,1021.4,7.0,7.0,21.0,18.7,No,No
2015-10-01,Sydney,16.8,22.9,0.0,5.6,9.6,ENE,33.0,W,E,6.0,24.0,68.0,65.0,1026.4,1022.8,4.0,1.0,19.9,21.7,No,No
2015-10-02,Sydney,16.5,23.0,0.0,4.8,10.5,SSE,33.0,NNW,ENE,4.0,24.0,57.0,57.0,1033.4,1031.8,1.0,1.0,21.3,21.1,No,No
2015-10-03,Sydney,14.2,27.5,0.0,7.2,11.1,E,22.0,W,E,13.0,11.0,62.0,47.0,1030.6,1024.7,0.0,1.0,21.5,27.3,No,No
2015-10-04,Sydney,19.8,33.8,0.0,8.0,8.2,WSW,46.0,W,W,4.0,28.0,28.0,13.0,1023.4,1021.8,7.0,7.0,26.4,32.6,No,No
2015-10-05,Sydney,16.1,37.0,0.0,11.0,11.4,S,20.0,WNW,E,11.0,11.0,42.0,16.0,1024.0,1021.1,1.0,7.0,21.1,35.6,No,No
2015-10-06,Sydney,20.3,32.3,0.0,8.6,11.4,NNE,43.0,WNW,ENE,15.0,17.0,37.0,26.0,1023.2,1019.7,1.0,1.0,23.8,30.6,No,No
2015-10-07,Sydney,19.7,21.5,0.0,13.2,1.3,SSW,67.0,SSE,SE,39.0,26.0,61.0,56.0,1029.6,1033.6,5.0,7.0,20.3,19.0,No,No
2015-10-08,Sydney,17.0,21.1,0.0,6.6,2.2,ENE,35.0,ESE,E,13.0,20.0,53.0,57.0,1038.8,1036.0,7.0,7.0,18.5,19.9,No,No
2015-10-09,Sydney,16.8,22.7,0.0,5.4,8.7,ENE,43.0,N,NE,15.0,24.0,51.0,51.0,1034.4,1029.7,7.0,5.0,20.1,22.0,No,No
2015-10-10,Sydney,15.7,24.3,0.0,6.8,9.5,E,24.0,SE,E,2.0,17.0,62.0,60.0,1028.9,1025.8,1.0,4.0,21.2,22.3,No,No
2015-10-11,Sydney,15.0,24.3,0.0,5.6,6.4,W,41.0,WNW,ENE,9.0,11.0,77.0,65.0,1022.7,1018.6,6.0,7.0,18.7,21.4,No,Yes
2015-10-12,Sydney,16.5,29.5,3.6,5.0,9.6,SSE,43.0,WSW,NE,11.0,19.0,50.0,55.0,1016.7,1012.4,1.0,6.0,22.7,23.4,Yes,Yes
2015-10-13,Sydney,17.5,20.4,1.6,7.8,0.8,SSW,37.0,S,ESE,20.0,20.0,82.0,77.0,1022.3,1022.3,4.0,8.0,18.3,19.8,Yes,Yes
2015-10-14,Sydney,16.9,23.3,3.4,1.4,8.3,NE,37.0,W,NE,6.0,20.0,75.0,60.0,1026.8,1025.2,7.0,1.0,20.1,22.7,Yes,No
2015-10-15,Sydney,16.3,24.0,0.0,7.0,12.0,NE,44.0,NNE,ENE,13.0,30.0,65.0,63.0,1026.2,1022.0,1.0,0.0,21.6,23.1,No,No
2015-10-16,Sydney,17.3,27.5,0.0,6.8,11.9,NNE,43.0,ESE,E,6.0,20.0,60.0,52.0,1021.7,1018.7,0.0,1.0,23.3,27.3,No,No
2015-10-17,Sydney,19.1,26.0,0.0,9.8,9.7,SSE,31.0,SSE,ESE,17.0,15.0,66.0,64.0,1023.1,1021.4,1.0,4.0,21.5,23.0,No,Yes
2015-10-18,Sydney,18.8,23.2,1.4,7.2,3.8,SSE,35.0,SE,E,17.0,15.0,69.0,56.0,1029.2,1027.9,8.0,7.0,19.5,22.1,Yes,No
2015-10-19,Sydney,19.4,24.6,0.2,4.2,8.2,NE,39.0,N,ENE,11.0,24.0,81.0,54.0,1026.6,1022.4,7.0,4.0,21.8,24.4,No,No
2015-10-20,Sydney,18.7,26.8,0.4,6.8,7.7,W,35.0,SE,ENE,6.0,15.0,60.0,55.0,1020.6,1016.3,2.0,2.0,23.7,26.0,No,No
2015-10-21,Sydney,19.7,27.9,1.0,7.6,3.4,NNE,31.0,WNW,W,2.0,9.0,58.0,43.0,1013.8,1011.5,4.0,7.0,24.5,26.3,No,Yes
2015-10-22,Sydney,18.6,20.5,8.4,5.0,0.7,S,61.0,S,SSW,11.0,31.0,89.0,74.0,1011.4,1010.3,7.0,7.0,19.6,20.1,Yes,Yes
2015-10-23,Sydney,14.5,21.4,14.8,2.8,3.4,SSW,41.0,SSW,SSW,19.0,17.0,70.0,55.0,1022.1,1021.6,7.0,7.0,16.6,19.4,Yes,No
2015-10-24,Sydney,12.9,22.3,0.2,4.6,12.0,ENE,39.0,WNW,ENE,13.0,26.0,62.0,54.0,1024.4,1020.9,5.0,1.0,17.8,20.7,No,No
2015-10-25,Sydney,15.2,24.9,0.0,7.4,10.2,NE,43.0,E,NE,7.0,19.0,62.0,59.0,1022.1,1017.8,2.0,3.0,21.1,22.3,No,No
2015-10-26,Sydney,17.5,29.4,0.0,7.0,5.2,WSW,69.0,ESE,WSW,9.0,13.0,54.0,53.0,1014.4,1015.1,3.0,7.0,24.6,22.2,No,Yes
2015-10-27,Sydney,15.5,19.6,7.6,7.8,2.0,S,54.0,S,SSE,19.0,30.0,65.0,47.0,1025.8,1025.8,8.0,7.0,16.5,19.3,Yes,No
2015-10-28,Sydney,13.4,21.2,0.4,3.8,8.2,SSE,31.0,W,E,9.0,20.0,70.0,45.0,1025.3,1022.5,7.0,5.0,16.4,20.6,No,No
2015-10-29,Sydney,15.7,23.0,0.0,5.4,11.4,E,31.0,WNW,E,7.0,22.0,55.0,40.0,1023.6,1022.1,5.0,1.0,18.2,21.9,No,No
2015-10-30,Sydney,14.1,23.1,0.0,8.0,9.3,ENE,39.0,W,NE,7.0,24.0,59.0,48.0,1023.8,1020.8,1.0,7.0,19.0,21.8,No,No
2015-10-31,Sydney,17.1,24.2,0.0,8.0,5.7,NE,48.0,NE,NE,19.0,28.0,59.0,61.0,1021.8,1018.6,7.0,8.0,22.2,22.5,No,No
2015-11-01,Sydney,17.5,26.8,0.0,7.8,9.0,NE,44.0,E,NE,15.0,17.0,67.0,59.0,1015.2,1010.6,1.0,3.0,21.9,25.4,No,Yes
2015-11-02,Sydney,18.2,30.7,26.0,6.6,9.1,WSW,46.0,NW,E,13.0,15.0,75.0,53.0,1011.2,1009.0,5.0,5.0,21.6,26.4,Yes,Yes
2015-11-03,Sydney,18.6,20.0,1.4,6.8,0.0,S,35.0,SSE,SE,19.0,17.0,91.0,89.0,1017.0,1016.5,8.0,8.0,19.0,19.2,Yes,Yes
2015-11-04,Sydney,17.1,19.6,3.8,1.4,0.0,E,56.0,ESE,E,24.0,31.0,91.0,83.0,1017.6,1016.3,8.0,8.0,19.5,19.4,Yes,Yes
2015-11-05,Sydney,16.0,23.4,13.0,0.0,0.7,ENE,50.0,NE,NE,30.0,26.0,94.0,80.0,1014.8,1010.5,8.0,8.0,18.2,20.5,Yes,Yes
2015-11-06,Sydney,18.2,28.3,11.6,3.2,5.2,S,33.0,W,NE,9.0,13.0,77.0,87.0,1007.7,1006.3,4.0,7.0,23.3,20.5,Yes,Yes
2015-11-07,Sydney,18.4,24.6,10.0,5.6,5.3,SSE,46.0,ESE,ESE,9.0,28.0,69.0,69.0,1012.3,1012.3,3.0,7.0,22.5,21.8,Yes,No
2015-11-08,Sydney,16.2,21.7,0.4,7.2,4.6,SSW,46.0,SSW,SSE,17.0,26.0,67.0,65.0,1020.7,1020.0,7.0,6.0,18.0,20.4,No,No
2015-11-09,Sydney,13.7,23.3,0.0,6.4,12.3,E,30.0,W,E,11.0,17.0,59.0,48.0,1021.3,1017.5,5.0,1.0,19.5,21.8,No,No
2015-11-10,Sydney,15.2,25.6,0.0,6.0,11.3,ENE,30.0,S,ENE,2.0,19.0,61.0,45.0,1016.0,1013.5,3.0,7.0,20.6,24.8,No,No
2015-11-11,Sydney,18.9,23.9,0.0,8.6,0.0,SSW,31.0,S,ESE,13.0,11.0,82.0,66.0,1020.3,1020.3,7.0,7.0,20.0,22.1,No,Yes
2015-11-13,Sydney,18.0,28.8,0.4,8.4,7.4,SSW,48.0,W,NE,7.0,6.0,63.0,60.0,1013.1,1009.8,1.0,7.0,22.7,23.3,No,Yes
2015-11-14,Sydney,17.7,20.1,18.2,9.0,0.0,SSE,33.0,S,ESE,15.0,19.0,81.0,70.0,1014.4,1013.4,8.0,8.0,18.7,18.9,Yes,Yes
2015-11-15,Sydney,14.9,20.9,29.6,2.2,0.8,SSW,46.0,SSE,S,24.0,19.0,64.0,70.0,1017.7,1017.4,7.0,7.0,18.2,18.5,Yes,Yes
2015-11-16,Sydney,14.3,22.6,5.0,4.4,13.0,ESE,31.0,SSE,ESE,17.0,20.0,56.0,43.0,1020.0,1018.0,5.0,1.0,19.1,21.7,Yes,No
2015-11-17,Sydney,14.4,25.1,0.0,8.0,12.6,NNE,44.0,W,NE,6.0,22.0,55.0,46.0,1019.1,1016.0,0.0,2.0,20.2,23.7,No,No
2015-11-18,Sydney,17.4,36.5,0.0,11.0,13.0,SSW,57.0,W,W,11.0,22.0,45.0,17.0,1013.6,1009.7,5.0,1.0,25.1,35.6,No,No
2015-11-19,Sydney,18.8,31.2,0.0,10.4,12.5,SSW,28.0,W,E,9.0,17.0,62.0,54.0,1015.0,1011.7,1.0,4.0,23.1,28.6,No,No
2015-11-20,Sydney,21.4,40.9,0.0,8.8,12.4,W,54.0,SW,WNW,2.0,28.0,63.0,13.0,1012.5,1006.3,1.0,1.0,25.2,40.7,No,No
2015-11-21,Sydney,20.3,22.1,0.0,14.6,0.3,S,54.0,SE,SE,13.0,24.0,65.0,56.0,1015.6,1017.3,7.0,7.0,20.8,20.7,No,No
